Starting up http-server, serving .
Available on:
[Mon Jul 22 2019 23:56:29 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:29 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:30 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:39 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:57:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:57:27 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:57:27 GMT+0530 (India Standard Time)] "GET /chapter0/welcome.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:57:41 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:57:41 GMT+0530 (India Standard Time)] "GET /chapter0/controller.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:03 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:04 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:05 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:05 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:06 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:06 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Tue Jul 23 2019 09:58:06 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
